id_partido;id_jugador;id_equipo;posicion;minutos;nota;capitan;sustituto;goles;penaltis_marcados;asistencias;paradas;goles_concedidos;tiros_totales;tiros_a_puerta;pases_totales;pases_clave;precision_pases;regates_intentados;regates;regateado;duelos_totales;duelos_ganados;faltas_cometidas;faltas_recibidas;entradas;bloqueos;intercepciones;amarilla;roja;penaltis_parados
1391031;311345;797;M;34;6.3;False;True;0;0;0;0;0;0;0;14;0;13;0;0;0;4;0;3;0;0;0;0;0;0;0
1391031;271580;797;M;30;6.6;False;True;0;0;0;0;0;0;0;10;1;9;1;1;0;3;2;0;1;0;0;0;0;0;0
1391031;439293;797;DL;30;6.9;False;True;0;0;0;0;0;2;1;6;1;4;1;0;1;5;1;0;0;0;0;1;0;0;0
1391031;157146;797;DF;16;7.3;False;True;0;0;0;0;0;0;0;11;0;11;0;0;0;1;1;0;0;0;2;0;0;0;0
1391031;318592;797;DL;15;6.5;False;True;0;0;0;0;0;1;1;6;0;5;1;0;0;2;0;0;0;0;0;0;0;0;0
1391031;315604;797;P;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391031;11346;797;P;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391031;626638;797;DF;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391031;580677;797;DF;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391031;284415;797;DL;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391031;637727;797;M;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391031;635179;797;DL;0;0.0;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391032;2813;540;P;90;6.9;False;False;0;0;0;5;2;0;0;27;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
1391032;282054;540;DF;78;6.3;False;False;0;0;0;0;0;0;0;63;0;52;1;1;1;7;4;2;0;2;0;0;0;0;0
1391032;47478;540;DF;84;6.9;False;False;0;0;0;0;0;0;0;65;1;59;0;0;0;7;4;0;0;2;0;2;0;0;0
1391032;47249;540;DF;90;5.9;True;False;0;0;0;0;0;3;0;45;0;33;0;0;0;14;10;1;0;3;0;1;0;0;0
1391032;184420;540;DF;90;5.6;False;False;0;0;0;0;0;0;0;34;1;22;0;0;4;14;5;4;0;3;0;0;0;0;0
1391032;182674;540;M;57;6.0;False;False;0;0;0;0;0;0;0;11;0;7;7;2;2;13;4;1;2;0;0;1;0;0;0
1391032;183699;540;M;84;6.3;False;False;0;0;0;0;0;0;0;34;0;29;2;1;1;10;6;1;2;1;0;1;0;0;0
1391032;46799;540;M;90;7.0;False;False;0;0;0;0;0;0;0;44;6;34;2;2;2;18;9;2;2;4;0;1;0;0;0
1391032;187987;540;M;57;6.5;False;False;0;0;0;0;0;0;0;7;0;6;0;0;1;6;2;1;0;2;0;0;0;0;0
1391032;312990;540;DL;90;7.5;False;False;1;0;0;0;0;1;1;13;0;12;1;0;0;8;2;0;1;0;0;0;0;0;0
1391032;47396;540;DL;90;6.2;False;False;0;0;0;0;0;2;1;16;0;8;3;1;0;21;9;3;4;0;0;0;0;0;0
1391032;47398;540;M;33;6.2;False;True;0;0;0;0;0;1;1;9;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0
1391032;273732;540;DL;33;6.9;False;True;0;0;0;0;0;0;0;14;0;14;1;1;1;5;4;0;3;0;0;0;0;0;0
1391032;199824;540;DF;12;6.6;False;True;0;0;0;0;0;1;0;8;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
