id_partido;minuto;extra;id_equipo;id_jugador;id_asistente_o_sale;tipo;detalle;comentarios
1391067;50;0;718;51530;20844;Gol;Gol en jugada;
1391067;52;0;718;51530;;Gol;Gol en jugada;
1391067;53;0;548;290106;61774;Sustitucion;Sustitucion 2;
1391067;53;0;548;199044;737;Sustitucion;Sustitucion 3;
1391067;56;0;548;;47298;Sustitucion;Sustitucion 4;
1391067;64;0;548;61774;23;Gol;Gol en jugada;
1391067;70;0;718;3608;;Tarjeta;Tarjeta amarilla;Faltas reiteradas
1391067;76;0;718;182486;1695;Sustitucion;Sustitucion 1;
1391067;76;0;718;20844;362750;Sustitucion;Sustitucion 2;
1391067;76;0;718;3608;2922;Sustitucion;Sustitucion 3;
1391067;77;0;548;287654;268960;Sustitucion;Sustitucion 5;
1391067;81;0;548;47440;;Tarjeta;Tarjeta amarilla;Falta
1391067;84;0;718;51530;197513;Sustitucion;Sustitucion 4;
1391067;87;0;548;1902;;Gol;Gol en jugada;
1391067;90;2;718;30690;184194;Sustitucion;Sustitucion 5;
1391067;90;0;548;61774;925;Gol;Gol en jugada;
1391067;90;0;718;885;1695;Gol;Gol en jugada;
1391068;23;0;533;180496;;Tarjeta;Tarjeta amarilla;Falta
1391068;25;0;532;31406;;VAR;Penalti confirmado;
1391068;27;0;532;138776;;Gol;Penalti;
1391068;31;0;533;47541;;Gol;Gol en jugada;
1391068;38;0;532;138776;;Tarjeta;Tarjeta amarilla;Falta
1391068;45;0;533;311773;;Tarjeta;Tarjeta amarilla;Falta
1391068;45;3;533;3246;;VAR;Penalti confirmado;
1391068;45;3;532;315699;;Tarjeta;Tarjeta amarilla;Perdida de tiempo
1391068;45;0;533;20696;;Gol;Penalti;
1391068;58;0;533;20696;49;Sustitucion;Sustitucion 1;
1391068;65;0;532;47277;;Tarjeta;Tarjeta amarilla;Falta
1391068;70;0;533;18906;51016;Sustitucion;Sustitucion 2;
1391068;70;0;533;182519;1702;Sustitucion;Sustitucion 3;
1391068;70;0;532;48465;83;Sustitucion;Sustitucion 1;
1391068;70;0;532;47277;1482;Sustitucion;Sustitucion 2;
1391068;78;0;532;46933;47264;Sustitucion;Sustitucion 3;
1391068;78;0;532;918;162175;Sustitucion;Sustitucion 4;
1391068;83;0;533;47541;928;Sustitucion;Sustitucion 4;
1391068;83;0;533;3246;119213;Sustitucion;Sustitucion 5;
1391068;88;0;532;2476;41157;Sustitucion;Sustitucion 5;
1391068;90;0;532;31406;;Tarjeta;Tarjeta amarilla;Falta
